,dataid,use
2013-01-01 06:00:00,2171,1.8719999999999999
2013-01-01 07:00:00,2171,1.7464333333333333
2013-01-01 08:00:00,2171,1.7502666666666669
2013-01-01 09:00:00,2171,1.75135
2013-01-01 10:00:00,2171,2.097
2013-01-01 11:00:00,2171,1.7401166666666668
2013-01-01 12:00:00,2171,1.9695
2013-01-01 13:00:00,2171,1.7570333333333332
2013-01-01 14:00:00,2171,1.74065
2013-01-01 15:00:00,2171,2.0981666666666667
2013-01-01 16:00:00,2171,1.7257
2013-01-01 17:00:00,2171,1.723766666666667
2013-01-01 18:00:00,2171,1.7519
2013-01-01 19:00:00,2171,1.7529333333333332
2013-01-01 20:00:00,2171,2.30225
2013-01-01 21:00:00,2171,1.7543166666666667
2013-01-01 22:00:00,2171,1.7694166666666669
2013-01-01 23:00:00,2171,2.0535666666666668
2013-01-02 00:00:00,2171,2.104083333333333
2013-01-02 01:00:00,2171,2.6999833333333334
2013-01-02 02:00:00,2171,0.9731833333333332
2013-01-02 03:00:00,2171,1.1611666666666671
2013-01-02 04:00:00,2171,0.5727166666666667
2013-01-02 05:00:00,2171,0.50935
2013-01-02 06:00:00,2171,0.60925
2013-01-02 07:00:00,2171,0.7257
2013-01-02 08:00:00,2171,0.3124333333333333
2013-01-02 09:00:00,2171,0.2792
2013-01-02 10:00:00,2171,0.6372666666666666
2013-01-02 11:00:00,2171,0.5095833333333332
2013-01-02 12:00:00,2171,0.3618666666666666
2013-01-02 13:00:00,2171,2.2061333333333333
2013-01-02 14:00:00,2171,2.50615
2013-01-02 15:00:00,2171,0.7895166666666666
2013-01-02 16:00:00,2171,0.8563666666666666
2013-01-02 17:00:00,2171,0.41841666666666655
2013-01-02 18:00:00,2171,3.70265
2013-01-02 19:00:00,2171,1.8423166666666668
2013-01-02 20:00:00,2171,0.8497333333333331
2013-01-02 21:00:00,2171,0.9254833333333332
2013-01-02 22:00:00,2171,0.5171333333333332
2013-01-02 23:00:00,2171,0.5561666666666666
2013-01-03 00:00:00,2171,3.0366
2013-01-03 01:00:00,2171,3.39995
2013-01-03 02:00:00,2171,2.696083333333333
2013-01-03 03:00:00,2171,2.9540333333333333
2013-01-03 04:00:00,2171,2.1203
2013-01-03 05:00:00,2171,1.2597333333333331
2013-01-03 06:00:00,2171,0.54255
2013-01-03 07:00:00,2171,0.8075666666666667
2013-01-03 08:00:00,2171,0.47975
2013-01-03 09:00:00,2171,0.4540333333333333
2013-01-03 10:00:00,2171,0.5659
2013-01-03 11:00:00,2171,0.2847666666666666
2013-01-03 12:00:00,2171,1.0631166666666667
2013-01-03 13:00:00,2171,1.06705
2013-01-03 14:00:00,2171,0.4018833333333333
2013-01-03 15:00:00,2171,0.7694
2013-01-03 16:00:00,2171,0.42545
2013-01-03 17:00:00,2171,1.3185166666666668
2013-01-03 18:00:00,2171,4.621216666666666
2013-01-03 19:00:00,2171,0.9912666666666664
2013-01-03 20:00:00,2171,1.02635
2013-01-03 21:00:00,2171,0.76355
2013-01-03 22:00:00,2171,0.8308166666666666
2013-01-03 23:00:00,2171,0.4056333333333333
2013-01-04 00:00:00,2171,0.3109666666666666
2013-01-04 01:00:00,2171,0.3948833333333333
2013-01-04 02:00:00,2171,0.6682166666666666
2013-01-04 03:00:00,2171,0.6006833333333332
2013-01-04 04:00:00,2171,0.8704833333333329
2013-01-04 05:00:00,2171,0.4773333333333332
2013-01-04 06:00:00,2171,1.8496333333333328
2013-01-04 07:00:00,2171,0.4973666666666666
2013-01-04 08:00:00,2171,0.2675833333333333
2013-01-04 09:00:00,2171,0.6464
2013-01-04 10:00:00,2171,0.3216333333333333
2013-01-04 11:00:00,2171,0.2825166666666666
2013-01-04 12:00:00,2171,0.3822333333333333
2013-01-04 13:00:00,2171,3.9784333333333333
2013-01-04 14:00:00,2171,0.8726166666666666
2013-01-04 15:00:00,2171,0.5365833333333332
2013-01-04 16:00:00,2171,0.7045166666666666
2013-01-04 17:00:00,2171,0.7357166666666665
2013-01-04 18:00:00,2171,3.557983333333333
2013-01-04 19:00:00,2171,0.7763833333333331
2013-01-04 20:00:00,2171,0.3544
2013-01-04 21:00:00,2171,0.7204833333333333
2013-01-04 22:00:00,2171,0.5995166666666666
2013-01-04 23:00:00,2171,0.8949
2013-01-05 00:00:00,2171,0.5231
2013-01-05 01:00:00,2171,0.3512
2013-01-05 02:00:00,2171,0.39676666666666655
2013-01-05 03:00:00,2171,0.8689166666666666
2013-01-05 04:00:00,2171,0.3868166666666665
2013-01-05 05:00:00,2171,0.3709333333333333
2013-01-05 06:00:00,2171,0.3511666666666666
2013-01-05 07:00:00,2171,0.6734666666666665
2013-01-05 08:00:00,2171,0.2946166666666666
2013-01-05 09:00:00,2171,0.2831333333333333
2013-01-05 10:00:00,2171,0.2997
2013-01-05 11:00:00,2171,0.6930666666666666
2013-01-05 12:00:00,2171,0.34265
2013-01-05 13:00:00,2171,0.3148833333333333
2013-01-05 14:00:00,2171,0.3093333333333333
2013-01-05 15:00:00,2171,0.6375333333333332
2013-01-05 16:00:00,2171,0.30685
2013-01-05 17:00:00,2171,0.6067166666666666
2013-01-05 18:00:00,2171,0.873
2013-01-05 19:00:00,2171,3.265016666666667
2013-01-05 20:00:00,2171,1.6804
2013-01-05 21:00:00,2171,3.629066666666666
2013-01-05 22:00:00,2171,5.599916666666666
2013-01-05 23:00:00,2171,1.39075
2013-01-06 00:00:00,2171,3.9877166666666666
2013-01-06 01:00:00,2171,3.03165
2013-01-06 02:00:00,2171,2.1837833333333334
2013-01-06 03:00:00,2171,1.9929333333333328
2013-01-06 04:00:00,2171,2.053266666666667
2013-01-06 05:00:00,2171,1.7477
2013-01-06 06:00:00,2171,4.052083333333333
2013-01-06 07:00:00,2171,0.7555166666666666
2013-01-06 08:00:00,2171,0.38265
2013-01-06 09:00:00,2171,0.67975
2013-01-06 10:00:00,2171,0.3828
2013-01-06 11:00:00,2171,0.5256333333333332
2013-01-06 12:00:00,2171,0.6685
2013-01-06 13:00:00,2171,0.3876333333333333
2013-01-06 14:00:00,2171,0.3098833333333333
2013-01-06 15:00:00,2171,0.6858666666666666
2013-01-06 16:00:00,2171,1.4387
2013-01-06 17:00:00,2171,2.125783333333333
2013-01-06 18:00:00,2171,0.9053666666666668
2013-01-06 19:00:00,2171,0.2374666666666666
2013-01-06 20:00:00,2171,0.2403333333333333
2013-01-06 21:00:00,2171,0.7378
2013-01-06 22:00:00,2171,0.6345166666666666
2013-01-06 23:00:00,2171,0.43896666666666656
2013-01-07 00:00:00,2171,1.1093666666666668
2013-01-07 01:00:00,2171,3.0518666666666667
2013-01-07 02:00:00,2171,3.5608
2013-01-07 03:00:00,2171,2.9843333333333333
2013-01-07 04:00:00,2171,1.4626833333333331
2013-01-07 05:00:00,2171,0.44315
2013-01-07 06:00:00,2171,0.6051833333333332
2013-01-07 07:00:00,2171,0.2836333333333333
2013-01-07 08:00:00,2171,0.2848666666666666
2013-01-07 09:00:00,2171,0.63455
2013-01-07 10:00:00,2171,0.3336166666666666
2013-01-07 11:00:00,2171,0.41885
2013-01-07 12:00:00,2171,1.40525
2013-01-07 13:00:00,2171,5.252266666666666
2013-01-07 14:00:00,2171,5.468366666666666
2013-01-07 15:00:00,2171,2.030816666666667
2013-01-07 16:00:00,2171,0.69905
2013-01-07 17:00:00,2171,3.7088
2013-01-07 18:00:00,2171,1.7086333333333332
2013-01-07 19:00:00,2171,1.0050166666666664
2013-01-07 20:00:00,2171,2.0060333333333333
2013-01-07 21:00:00,2171,0.9584666666666664
2013-01-07 22:00:00,2171,0.4319833333333333
2013-01-07 23:00:00,2171,0.8510833333333331
2013-01-08 00:00:00,2171,1.9812166666666668
2013-01-08 01:00:00,2171,3.367266666666666
2013-01-08 02:00:00,2171,2.4585166666666667
2013-01-08 03:00:00,2171,2.27655
2013-01-08 04:00:00,2171,2.6716
2013-01-08 05:00:00,2171,1.40295
2013-01-08 06:00:00,2171,1.1965166666666671
2013-01-08 07:00:00,2171,0.3907
2013-01-08 08:00:00,2171,0.5328666666666666
2013-01-08 09:00:00,2171,0.3555833333333333
2013-01-08 10:00:00,2171,0.3267
2013-01-08 11:00:00,2171,0.22236666666666666
2013-01-08 12:00:00,2171,1.3475166666666667
2013-01-08 13:00:00,2171,2.936383333333333
2013-01-08 14:00:00,2171,0.9262166666666664
2013-01-08 15:00:00,2171,0.7123833333333331
2013-01-08 16:00:00,2171,0.3140166666666666
2013-01-08 17:00:00,2171,0.6556
2013-01-08 18:00:00,2171,0.4504666666666666
2013-01-08 19:00:00,2171,0.55265
2013-01-08 20:00:00,2171,0.4402333333333333
2013-01-08 21:00:00,2171,0.40585
2013-01-08 22:00:00,2171,0.6369833333333332
2013-01-08 23:00:00,2171,0.8092166666666666
2013-01-09 00:00:00,2171,2.6786
2013-01-09 01:00:00,2171,2.9781166666666667
2013-01-09 02:00:00,2171,2.3705
2013-01-09 03:00:00,2171,1.0121166666666663
2013-01-09 04:00:00,2171,0.2735
2013-01-09 05:00:00,2171,0.5128833333333332
2013-01-09 06:00:00,2171,0.2666666666666666
2013-01-09 07:00:00,2171,0.19533333333333328
2013-01-09 08:00:00,2171,0.2698666666666666
2013-01-09 09:00:00,2171,0.51965
2013-01-09 10:00:00,2171,0.2621333333333333
2013-01-09 11:00:00,2171,2.1522666666666668
