,dataid,use
2013-01-01 06:00:00,6643,0.4205833333333333
2013-01-01 07:00:00,6643,0.4172833333333333
2013-01-01 08:00:00,6643,0.41586666666666655
2013-01-01 09:00:00,6643,0.4152
2013-01-01 10:00:00,6643,0.5246333333333332
2013-01-01 11:00:00,6643,0.5097333333333331
2013-01-01 12:00:00,6643,0.8095333333333331
2013-01-01 13:00:00,6643,0.6131166666666666
2013-01-01 14:00:00,6643,0.63265
2013-01-01 15:00:00,6643,0.9705666666666664
2013-01-01 16:00:00,6643,3.214433333333333
2013-01-01 17:00:00,6643,0.29
2013-01-01 18:00:00,6643,0.4275
2013-01-01 19:00:00,6643,0.3328666666666666
2013-01-01 20:00:00,6643,0.2899333333333333
2013-01-01 21:00:00,6643,0.3638
2013-01-01 22:00:00,6643,3.7710666666666666
2013-01-01 23:00:00,6643,1.5559333333333332
2013-01-02 00:00:00,6643,4.241133333333333
2013-01-02 01:00:00,6643,1.2309333333333332
2013-01-02 02:00:00,6643,0.92755
2013-01-02 03:00:00,6643,0.6669666666666666
2013-01-02 04:00:00,6643,0.5821833333333332
2013-01-02 05:00:00,6643,0.6044833333333332
2013-01-02 06:00:00,6643,0.5672166666666666
2013-01-02 07:00:00,6643,0.5699
2013-01-02 08:00:00,6643,0.5648333333333332
2013-01-02 09:00:00,6643,0.6547666666666666
2013-01-02 10:00:00,6643,0.50155
2013-01-02 11:00:00,6643,0.7030666666666666
2013-01-02 12:00:00,6643,0.8585666666666666
2013-01-02 13:00:00,6643,0.8301166666666666
2013-01-02 14:00:00,6643,0.5449666666666666
2013-01-02 15:00:00,6643,0.2422833333333333
2013-01-02 16:00:00,6643,0.2459666666666666
2013-01-02 17:00:00,6643,0.34785
2013-01-02 18:00:00,6643,0.4557
2013-01-02 19:00:00,6643,0.4081833333333333
2013-01-02 20:00:00,6643,0.40955
2013-01-02 21:00:00,6643,0.5360166666666666
2013-01-02 22:00:00,6643,0.6994666666666666
2013-01-02 23:00:00,6643,0.78675
2013-01-03 00:00:00,6643,0.8915166666666666
2013-01-03 01:00:00,6643,0.83285
2013-01-03 02:00:00,6643,0.6322666666666666
2013-01-03 03:00:00,6643,0.69055
2013-01-03 04:00:00,6643,0.9069166666666666
2013-01-03 05:00:00,6643,0.9883833333333332
2013-01-03 06:00:00,6643,0.5870000000000001
2013-01-03 07:00:00,6643,0.5803333333333331
2013-01-03 08:00:00,6643,0.6429833333333332
2013-01-03 09:00:00,6643,0.64115
2013-01-03 10:00:00,6643,0.6336666666666666
2013-01-03 11:00:00,6643,0.858
2013-01-03 12:00:00,6643,0.9367166666666664
2013-01-03 13:00:00,6643,0.8718666666666666
2013-01-03 14:00:00,6643,0.4911333333333332
2013-01-03 15:00:00,6643,0.38645
2013-01-03 16:00:00,6643,0.36105
2013-01-03 17:00:00,6643,0.2562
2013-01-03 18:00:00,6643,0.3022
2013-01-03 19:00:00,6643,0.5139166666666666
2013-01-03 20:00:00,6643,0.44421666666666654
2013-01-03 21:00:00,6643,0.8004333333333331
2013-01-03 22:00:00,6643,0.3308666666666666
2013-01-03 23:00:00,6643,0.6183666666666666
2013-01-04 00:00:00,6643,0.8790833333333331
2013-01-04 01:00:00,6643,1.1043
2013-01-04 02:00:00,6643,1.0741166666666668
2013-01-04 03:00:00,6643,0.4516
2013-01-04 04:00:00,6643,0.5024833333333332
2013-01-04 05:00:00,6643,0.4757166666666666
2013-01-04 06:00:00,6643,0.6526666666666666
2013-01-04 07:00:00,6643,0.5066666666666666
2013-01-04 08:00:00,6643,0.4511666666666666
2013-01-04 09:00:00,6643,0.4805166666666666
