datetime,dataid,use
2013-01-01 06:00:00,5275,1.2152666666666667
2013-01-01 07:00:00,5275,0.9837166666666664
2013-01-01 08:00:00,5275,0.7313833333333332
2013-01-01 09:00:00,5275,0.7154833333333332
2013-01-01 10:00:00,5275,0.7036166666666666
2013-01-01 11:00:00,5275,0.7344
2013-01-01 12:00:00,5275,0.7093833333333333
2013-01-01 13:00:00,5275,0.8451166666666666
2013-01-01 14:00:00,5275,0.9337666666666664
2013-01-01 15:00:00,5275,0.9210833333333333
2013-01-01 16:00:00,5275,0.8682
2013-01-01 17:00:00,5275,0.9846
2013-01-01 18:00:00,5275,0.9900666666666664
2013-01-01 19:00:00,5275,0.9202666666666666
2013-01-01 20:00:00,5275,0.6988666666666666
2013-01-01 21:00:00,5275,0.9258
2013-01-01 22:00:00,5275,0.8473
2013-01-01 23:00:00,5275,1.0602833333333332
2013-01-02 00:00:00,5275,1.684583333333333
2013-01-02 01:00:00,5275,1.6119166666666669
2013-01-02 02:00:00,5275,1.3132166666666667
2013-01-02 03:00:00,5275,0.8890166666666666
2013-01-02 04:00:00,5275,0.8834833333333331
2013-01-02 05:00:00,5275,0.9338333333333332
2013-01-02 06:00:00,5275,0.6713
2013-01-02 07:00:00,5275,0.5141166666666666
2013-01-02 08:00:00,5275,0.4316
2013-01-02 09:00:00,5275,0.4956
2013-01-02 10:00:00,5275,0.4590333333333333
2013-01-02 11:00:00,5275,0.4932166666666666
2013-01-02 12:00:00,5275,0.72075
2013-01-02 13:00:00,5275,0.5037166666666666
2013-01-02 14:00:00,5275,0.7263333333333332
2013-01-02 15:00:00,5275,0.6200833333333332
2013-01-02 16:00:00,5275,0.60105
2013-01-02 17:00:00,5275,0.4458833333333333
2013-01-02 18:00:00,5275,0.4066333333333333
2013-01-02 19:00:00,5275,0.4749666666666666
2013-01-02 20:00:00,5275,0.4226666666666665
2013-01-02 21:00:00,5275,0.39
2013-01-02 22:00:00,5275,0.4285
2013-01-02 23:00:00,5275,0.6337
2013-01-03 00:00:00,5275,1.1171833333333332
2013-01-03 01:00:00,5275,0.8381
2013-01-03 02:00:00,5275,1.05465
2013-01-03 03:00:00,5275,1.06265
2013-01-03 04:00:00,5275,1.1011166666666667
2013-01-03 05:00:00,5275,0.8168333333333331
2013-01-03 06:00:00,5275,0.40315
2013-01-03 07:00:00,5275,0.4610333333333333
2013-01-03 08:00:00,5275,0.39675
2013-01-03 09:00:00,5275,0.4481
2013-01-03 10:00:00,5275,0.4696
2013-01-03 11:00:00,5275,0.43846666666666656
2013-01-03 12:00:00,5275,0.71655
2013-01-03 13:00:00,5275,0.7444333333333331
2013-01-03 14:00:00,5275,0.74395
2013-01-03 15:00:00,5275,1.2784
2013-01-03 16:00:00,5275,1.0664833333333332
2013-01-03 17:00:00,5275,0.5364166666666667
2013-01-03 18:00:00,5275,0.6466333333333332
2013-01-03 19:00:00,5275,0.5783833333333332
2013-01-03 20:00:00,5275,0.5017833333333332
2013-01-03 21:00:00,5275,0.5561333333333331
2013-01-03 22:00:00,5275,0.5621666666666666
2013-01-03 23:00:00,5275,0.8863333333333331
2013-01-04 00:00:00,5275,1.12095
2013-01-04 01:00:00,5275,1.2076666666666669
2013-01-04 02:00:00,5275,1.0473
2013-01-04 03:00:00,5275,1.035116666666667
2013-01-04 04:00:00,5275,0.8576666666666666
2013-01-04 05:00:00,5275,0.6576333333333332
2013-01-04 06:00:00,5275,0.7038166666666666
2013-01-04 07:00:00,5275,0.5866
2013-01-04 08:00:00,5275,0.8814666666666666
2013-01-04 09:00:00,5275,1.0582
2013-01-04 10:00:00,5275,0.5156
2013-01-04 11:00:00,5275,0.5605
2013-01-04 12:00:00,5275,0.40661666666666657
2013-01-04 13:00:00,5275,0.5082666666666666
2013-01-04 14:00:00,5275,0.82295
2013-01-04 15:00:00,5275,1.6839
2013-01-04 16:00:00,5275,1.767183333333333
2013-01-04 17:00:00,5275,0.6149833333333332
2013-01-04 18:00:00,5275,0.4276
2013-01-04 19:00:00,5275,0.6729666666666666
2013-01-04 20:00:00,5275,0.8436333333333331
2013-01-04 21:00:00,5275,0.6594833333333332
2013-01-04 22:00:00,5275,0.56825
2013-01-04 23:00:00,5275,0.7413
2013-01-05 00:00:00,5275,0.83545
2013-01-05 01:00:00,5275,0.8855333333333331
2013-01-05 02:00:00,5275,0.8656666666666666
2013-01-05 03:00:00,5275,0.9108166666666666
2013-01-05 04:00:00,5275,0.6360166666666666
2013-01-05 05:00:00,5275,0.4723
2013-01-05 06:00:00,5275,0.5768333333333332
2013-01-05 07:00:00,5275,0.6403
2013-01-05 08:00:00,5275,0.4816
2013-01-05 09:00:00,5275,0.7315166666666665
2013-01-05 10:00:00,5275,0.61045
2013-01-05 11:00:00,5275,0.6321166666666665
2013-01-05 12:00:00,5275,0.5389166666666666
2013-01-05 13:00:00,5275,0.3957
2013-01-05 14:00:00,5275,0.6624
2013-01-05 15:00:00,5275,0.5120666666666666
2013-01-05 16:00:00,5275,0.67025
2013-01-05 17:00:00,5275,0.6019166666666667
2013-01-05 18:00:00,5275,0.5127333333333332
2013-01-05 19:00:00,5275,0.5885
2013-01-05 20:00:00,5275,0.3549833333333333
2013-01-05 21:00:00,5275,0.40786666666666654
2013-01-05 22:00:00,5275,0.5235166666666666
2013-01-05 23:00:00,5275,0.3272166666666666
2013-01-06 00:00:00,5275,0.4075666666666666
2013-01-06 01:00:00,5275,0.4879
2013-01-06 02:00:00,5275,0.3646666666666666
2013-01-06 03:00:00,5275,0.4618
2013-01-06 04:00:00,5275,0.7387333333333331
2013-01-06 05:00:00,5275,0.7662166666666665
2013-01-06 06:00:00,5275,0.7373333333333332
2013-01-06 07:00:00,5275,0.5126333333333332
2013-01-06 08:00:00,5275,0.4960166666666666
2013-01-06 09:00:00,5275,0.4466
2013-01-06 10:00:00,5275,0.5613166666666666
2013-01-06 11:00:00,5275,0.5236
2013-01-06 12:00:00,5275,0.4325
2013-01-06 13:00:00,5275,0.47995
2013-01-06 14:00:00,5275,0.5670333333333332
2013-01-06 15:00:00,5275,0.5647166666666666
2013-01-06 16:00:00,5275,0.6676
2013-01-06 17:00:00,5275,0.6160666666666667
2013-01-06 18:00:00,5275,0.5362333333333332
2013-01-06 19:00:00,5275,0.5979166666666667
2013-01-06 20:00:00,5275,0.7873333333333331
2013-01-06 21:00:00,5275,0.54245
2013-01-06 22:00:00,5275,0.5529999999999999
2013-01-06 23:00:00,5275,0.9275
2013-01-07 00:00:00,5275,1.0984
2013-01-07 01:00:00,5275,1.77345
2013-01-07 02:00:00,5275,1.2852333333333332
2013-01-07 03:00:00,5275,0.5560333333333332
2013-01-07 04:00:00,5275,0.6316166666666666
2013-01-07 05:00:00,5275,0.5639166666666666
2013-01-07 06:00:00,5275,0.5005833333333332
2013-01-07 07:00:00,5275,0.5583
2013-01-07 08:00:00,5275,0.3952833333333333
2013-01-07 09:00:00,5275,0.4545666666666666
2013-01-07 10:00:00,5275,0.47385
2013-01-07 11:00:00,5275,0.5346
2013-01-07 12:00:00,5275,0.64125
2013-01-07 13:00:00,5275,0.85805
2013-01-07 14:00:00,5275,0.7314666666666665
2013-01-07 15:00:00,5275,0.6520833333333332
2013-01-07 16:00:00,5275,0.5267166666666666
2013-01-07 17:00:00,5275,0.5914833333333332
2013-01-07 18:00:00,5275,0.5144166666666666
2013-01-07 19:00:00,5275,0.5407
2013-01-07 20:00:00,5275,0.4582666666666666
2013-01-07 21:00:00,5275,0.5611833333333331
2013-01-07 22:00:00,5275,0.5759333333333332
2013-01-07 23:00:00,5275,0.6182166666666666
2013-01-08 00:00:00,5275,1.12545
2013-01-08 01:00:00,5275,0.8621166666666666
2013-01-08 02:00:00,5275,0.8176
2013-01-08 03:00:00,5275,0.7503833333333331
2013-01-08 04:00:00,5275,0.3314833333333333
2013-01-08 05:00:00,5275,0.4611833333333332
2013-01-08 06:00:00,5275,0.3141166666666666
2013-01-08 07:00:00,5275,0.46135
2013-01-08 08:00:00,5275,0.332
2013-01-08 09:00:00,5275,0.3933666666666665
2013-01-08 10:00:00,5275,0.4758
2013-01-08 11:00:00,5275,0.3060666666666666
2013-01-08 12:00:00,5275,0.6953833333333332
2013-01-08 13:00:00,5275,1.6192666666666669
2013-01-08 14:00:00,5275,1.1011333333333333
2013-01-08 15:00:00,5275,0.6871333333333332
2013-01-08 16:00:00,5275,0.5611333333333332
2013-01-08 17:00:00,5275,0.5859833333333332
2013-01-08 18:00:00,5275,0.57435
2013-01-08 19:00:00,5275,0.5801833333333332
2013-01-08 20:00:00,5275,0.5394166666666667
2013-01-08 21:00:00,5275,0.7408666666666666
2013-01-08 22:00:00,5275,0.7055833333333332
2013-01-08 23:00:00,5275,0.50585
2013-01-09 00:00:00,5275,0.8197333333333331
